SKU,Item ID,Product Name,Lifecycle Status,Publish Status,Status Change Reason,Product Category,Price,Currency,Buy Box Item Price,Buy Box Shipping Price,MSRP,Product Tax Code,Ship Methods,Shipping Weight,Shipping Weight Unit,Fulfillment Lag Time,Fulfillment Type,WFS Sales Restriction,WPID,GTIN,UPC,Item Page URL,Primary Image URL,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Searchable?,Competitor URL,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Repricer Strategy,Minimum Seller Allowed Price,Maximum Seller Allowed Price,Repricer Status
769915193626,338760817,"THE ORDINARY 100% L-Ascorbic Acid Powder, Vitamin C Treatment for Anti-Aging, 0.7 Ounce",ACTIVE,SYSTEM_PROBLEM,IP-Copyright PCP,"Beauty, Personal Care, & Hygiene",10.95,USD,,,29,2048134,,0.5,"""LB""",,Seller Fulfilled,,5KHLE4TU6877,769915193626,769915193626,http://www.walmart.com/ip/The-Ordinary-100-L-Ascorbic-Acid-Powder-Fine-325-Mesh-Topical-Powder-w-Vitamin-C/338760817,https://i5.walmartimages.com/asr/fb3fc12e-34fc-4031-a494-65d36af879bf.0a8eeb3e3508211cdfbd1ce1b3a204e4.jpeg,Vitamin C,"[""Home Page"",""Health and Medicine"",""Vitamins and Supplements"",""Letter Vitamins"",""Vitamin C""]",The Ordinary,10-16-24,12-31-49,03-19-21,08-12-24,2,3.0,Y,https://www.amazon.com/dp/B07BR34FTM?psc=1&th=1&vs=1,6.6,0.0,10-19-24,,,,
887167679078,5162177943,"NEW 2023 Estee lauder 7-PC Makeup Skincare Gift Set Include Advanced Night Repair Face Serum, NEW Advanced Night Cleansing Gelée, Lipstick in Tartan Tawny, Futurist Aqua Glow Primer, Resilience Creme",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.67,USD,39.0,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,1K0TQ3JR8WCC,344465449920,344465449920,http://www.walmart.com/ip/NEW-2023-Estee-lauder-7-PC-Makeup-Skincare-Gift-Set-Include-Advanced-Night-Repair-Face-Serum-Cleansing-Gel-e-Lipstick-Tartan-Tawny-Futurist-Aqua-Glow/5162177943,https://i5.walmartimages.com/asr/8b401e0b-04e0-41ed-b776-37da0b12ba35.3c6c139c713c813c56bbf738434e87af.jpeg,Facial Treatments,"[""Home Page"",""Beauty"",""Skin Care"",""Facial Serums and Treatments"",""Facial Treatments""]",Estee Lauder,08-27-24,12-31-49,11-14-23,12-15-24,4,4.3,Y,https://www.amazon.com/dp/B0CLHJPT34?psc=1&th=1&vs=1,36.99,0.0,09-23-24,,,,
20714009502,6262770785,Clinique Quickliner for Eyes 06 Violet Pencil,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",21.0,USD,49.88,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,7BIB0UDN7N37,6003461248305,,http://www.walmart.com/ip/Clinique-Quickliner-for-Eyes-06-Violet-Pencil/6262770785,https://i5.walmartimages.com/asr/66f17fb3-22aa-451a-8ef7-b7afd1fa14da.48accf5b3378c0f3cd1a9c98ebf2064d.jpeg,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",Clinique,07-31-24,12-31-49,05-06-24,12-15-24,0,,Y,,,,,,,,
716170306643,13115207850,Bobbi Brown Luxe Eye Shadow Duo MIDNIGHT TOAST - Size 0.05 Oz. / 1.5 g EACH,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",45.89,USD,42,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4L3F8HWDUB0L,716170306643,716170306643,http://www.walmart.com/ip/Bobbi-Brown-Luxe-Eye-Shadow-Duo-MIDNIGHT-TOAST-Size-0-05-Oz-1-5-g-EACH/13115207850,https://i5.walmartimages.com/asr/a1ce05e7-3a19-4dff-9019-8c96c4b01273.220f66b8bbdf93c5dda0eab384978621.jpeg,Bobbi Brown,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Bobbi Brown""]",Bobbi Brown,10-29-24,12-31-49,10-10-24,07-12-24,0,,Y,,,,,,,,
773602684816,5653873756,Mac Studio Fix Every-Wear All-Over Face Pen NC38 12 ml,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",26.0,USD,26.0,0.0,,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,6T4BV54GDP51,773602684816,773602684816,http://www.walmart.com/ip/Mac-Studio-Fix-Every-Wear-All-Over-Face-Pen-NC38-12-ml/5653873756,https://i5.walmartimages.com/asr/ffa09484-68a3-4bf2-bbc5-4b60aef689f1.2433313b35f3d92397a2a02de7482977.png,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",M.A.C,07-11-24,12-31-49,04-20-24,11-20-24,0,,Y,https://www.amazon.com/dp/B0C3X43ZJW?psc=1&th=1&vs=1,25.0,0.0,11-12-24,,,,
935337213307,13789518336,Botalab Suamel Body Cream,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",30.0,USD,30.0,0.0,,2048134,NETWORK_GEO,1.1,"""LB""",,Seller Fulfilled,,75PSJLZ5LMW5,935337213307,935337213307,http://www.walmart.com/ip/Botalab-Suamel-Body-Cream/13789518336,https://i5.walmartimages.com/asr/f3612982-ce6b-4732-9cf6-4a8b3eb79b72.6c07617a279cdcfe4c3f139506e4d5ba.jpeg,Body Lotions,"[""Home Page"",""Personal Care"",""Bath & Body"",""Body Lotions""]",Botalab,01-11-24,12-31-49,01-11-24,01-11-24,0,,Y,,,,,,,,
AC1,5321838137,Too Faced Born This Way Super Coverage Multi-Use Longwear Concealer Porcelain,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.9,USD,25.0,0.0,36,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,7DSEYNVPI3HI,651986006328,651986006328,http://www.walmart.com/ip/Too-Faced-Born-This-Way-Super-Coverage-Multi-Use-Longwear-Concealer-Porcelain/5321838137,https://i5.walmartimages.com/asr/e8fb9f58-613e-4512-852c-7473c848f256.6f80752d97c4f7ed40cec736fa70efee.jpeg,Cream Concealer,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Concealer"",""Cream Concealer""]",Too Faced,08-08-24,12-31-49,10-02-24,11-19-24,0,,Y,https://www.amazon.com/dp/B0C7WM91HM?psc=1&th=1&vs=1,36.0,0.0,12-16-24,,,,
cliniqueqloeshavegel,242967386,CLINIQUE by Clinique Skin Supplies for Men:M-Shave Aloe Gel-/4.2OZ for Men,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",25.0,USD,25,0.0,25.99,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,43CEN2E8PYR9,20714008741,20714008741,http://www.walmart.com/ip/CLINIQUE-by-Clinique-Skin-Supplies-For-Men-Aloe-Shave-Gel-125ml-4-2oz/242967386,https://i5.walmartimages.com/asr/39bca053-5d42-4d98-85d3-0541c5663ab5.75b528de6ea98fe99bb8a5aab91d6a20.jpeg,Premium Body Hair Removal,"[""Home Page"",""Premium Beauty"",""Premium Bath & Body"",""Premium Body Hair Removal""]",Clinique,10-12-24,12-31-49,11-04-17,12-14-24,0,,Y,https://www.ebay.com/itm/276382949231,29.19,-1.0,08-09-24,,,,
192333149522,5392021621,Clinique Dramatically Different Moisturizing Gel Duo 2 x 8.5 FL OZ/250 ML,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",46.99,USD,39.9,,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,1ITU2JJUK55K,192333149539,192333149539,http://www.walmart.com/ip/Clinique-Dramatically-Different-Moisturizing-Gel-Duo-2-x-8-5-FL-OZ-250-ML/5392021621,https://i5.walmartimages.com/asr/5d952b87-1880-460c-81e2-9ea19946ecd5.8ee128cc65fd4748734a77bf449e4a62.jpeg,Clinique Moisturiser,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Clinique"",""Clinique Moisturiser""]",Clinique,08-26-24,12-31-49,04-02-24,12-13-24,1,1.0,Y,https://www.ebay.com/itm/256367006127,49.95,-1.0,08-09-24,,,,
3348901648929,5109923328,DIOR ADDICT Hydrating Shine Lipstick - Refillable,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",50.0,USD,50.0,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,3XCFU37S8GMB,301636810859,301636810859,http://www.walmart.com/ip/DIOR-ADDICT-Hydrating-Shine-Lipstick-Refillable/5109923328,https://i5.walmartimages.com/asr/14053cbe-75b3-4dea-a6ca-545217ecc02a.8e8f87834ed818918869cf34a52bcc9f.png,Lipstick,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lipstick""]",MORK,12-16-24,12-31-49,11-10-23,12-16-24,0,,Y,https://www.amazon.com/dp/B0B3XW2KFN?psc=1&th=1&vs=1,46.0,0.0,12-12-24,,,,
626704312111,6066153273,"Cellex-C Betaplex Gentle Foaming Cleanser, 6 Fl Oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",41.0,USD,41.0,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,48OJTKIW4UV0,764008249884,764008249884,http://www.walmart.com/ip/Cellex-C-Betaplex-Gentle-Foaming-Cleanser-6-Fl-Oz/6066153273,https://i5.walmartimages.com/asr/f69f7e84-09ce-46d8-92f9-60d3253887b0.0fc8e9bd67489643a7a5e4279f04aaca.jpeg,UNNAV,"[""UNNAV""]",无,06-06-24,12-31-49,05-25-24,10-12-24,0,,Y,https://www.amazon.com/dp/B000ABBJSG?psc=1&th=1&vs=1,44.0,0.0,12-16-24,,,,
651986006557,5410603702,Too Faced Born This Way Super Coverage Multi-Use Longwear Concealer Taffy,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",20.09,USD,19.0,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,5FJJ4PY9BGH1,651986006557,651986006557,http://www.walmart.com/ip/Too-Faced-Born-This-Way-Super-Coverage-Multi-Use-Longwear-Concealer-Taffy/5410603702,https://i5.walmartimages.com/asr/bbb87d95-c4c7-4279-9dba-29bb743a247b.926fa816ac8e515e124815d8625c1aa9.jpeg,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",Too Faced,07-30-24,12-31-49,10-02-24,10-12-24,0,,Y,https://www.amazon.com/dp/B0C7WMP6ZX?psc=1&th=1&vs=1,36.0,0.0,12-16-24,,,,
773602691371,1778986563,M.A.C Winters Kiss Mini Lip Duo - Neutral - Mini Retro Matte Lipstick Bronx and Mini Lipglass Clear,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",24.0,USD,25.0,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,5G0X5RN5SYJP,745558100788,745558100788,http://www.walmart.com/ip/M-A-C-Winters-Kiss-Mini-Lip-Duo-Neutral-Mini-Retro-Matte-Lipstick-Bronx-and-Mini-Lipglass-Clear/1778986563,https://i5.walmartimages.com/asr/fdea14c1-8567-4c22-af3a-17eb4ef6ad99.cbd9245c8458fd4e8fa7f64a3220e4da.jpeg,Lipstick,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lipstick""]",M.A.C,09-24-24,12-31-49,06-25-22,11-21-24,0,,Y,https://www.amazon.com/dp/B0CKY59X4B?psc=1&th=1&vs=1,22.0,0.0,12-16-24,,,,
792850013131,19766052,"Burt's Bees Very Volumizing Pomegranate Shampoo, Sulfate-Free Shampoo - 10 Ounce Bottle",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",17.0,USD,7.29,,16.08,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,7BAGUFTSF6GY,792850013131,792850013131,http://www.walmart.com/ip/Burt-s-Bees-Very-Volumizing-Shampoo-with-Pomegranate-10-oz/19766052,https://i5.walmartimages.com/asr/e9241e6c-402f-4f3a-8814-5db68cd2f9f8.ddbd7aa83c0fc0febb4bb8142f7d6df4.jpeg,Shampoo and Conditioner,"[""Home Page"",""Beauty"",""Hair Care"",""Shampoo and Conditioner""]",Burt's Bees,10-30-24,12-31-49,09-12-15,11-12-24,458,3.9,Y,https://www.amazon.com/Burts-Bees-Volumizing-Pomegranate-Sulfate-Free/dp/B006XMHPF2?psc=1,8.99,0.0,07-31-23,,,,
887167445741,6410010506,Estee Lauder Double Wear Stay-In-Place Powder Foundation 0.42oz 6N1 Mocha New,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",39.0,USD,39.0,0.0,72,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,4WZO7QSJX8AW,887167574359,887167574359,http://www.walmart.com/ip/Estee-Lauder-Double-Wear-Stay-In-Place-Powder-Foundation-0-42oz-6N1-Mocha-New/6410010506,https://i5.walmartimages.com/asr/75084488-e167-4425-a186-8cdac0ffeb1f.9b0dce3dbe7155f42e42f9e81d6dfa76.jpeg,Estee Lauder Foundation,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Estee Lauder"",""Estee Lauder Foundation""]",Estee Lauder,06-09-24,12-31-49,11-06-24,10-12-24,0,,Y,,,,,,,,
CL-FP-7D-VC-105,555101395,Clinique Moisture Surge 100H Auto-Replenishing Hydrator 30ml,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",13.99,USD,13.0,0.0,44.68,2048134,NETWORK_GEO,0.106,"""LB""",,Seller Fulfilled,,54MMPYMULX5F,192333066928,192333066928,http://www.walmart.com/ip/Clinique-Moisture-Surge-100H-Auto-Replenishing-Hydrator-30ml/555101395,https://i5.walmartimages.com/asr/162fc3a9-9ad0-4d02-819a-d9f410847c8e.35bbc7570381db08a45132797fc44182.jpeg,Skin Care Products for Dry Skin,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Concern"",""Skin Care Products for Dry Skin""]",Clinique,04-08-24,12-31-49,05-07-21,12-18-24,57,4.6,Y,https://www.amazon.com/dp/B091416ZRB?psc=1&th=1&vs=1,30.0,0.0,12-16-24,Competitive price (by Success Hub),13.99,36.0,Min. Allowed Seller Price Reached
KATZBURTBEESCLEAREXFOLIATION,3445226263,"Burt's Bees Clear and Balanced Even Tone Liquid Face Exfoliator, 8 Oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",16.49,USD,16.49,0.0,15,2048134,NETWORK_GEO,0.65,"""LB""",,Seller Fulfilled,,2G29G9P86N69,792850653283,792850653283,http://www.walmart.com/ip/Burts-Bees-Clear-and-Balanced-Even-Tone-Liquid-Face-Exfoliator-8-Oz/3445226263,https://i5.walmartimages.com/asr/c918d549-5ad1-48bb-a2bf-c69e117afc63.0549d1237ce6b8099486c17721b071c2.jpeg,Burt's Bees Skin Care,"[""Home Page"",""Beauty"",""Beauty by Top Brands"",""Burt's Bees"",""Burt's Bees Skin Care""]",Burt's Bees,05-10-24,12-30-49,03-24-23,12-18-24,54,4.5,Y,https://www.amazon.com/dp/B0CLF5PKRR?psc=1&th=1&vs=1,16.0,0.0,12-16-24,,,,
20714736408,780663795,Clinique CQCN20 0.5 oz Airbrush Liquid Concealer - 20 Illuminator,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",39.95,USD,26.9,,33.32,2048134,NETWORK_GEO,0.4,"""LB""",,Seller Fulfilled,,7IA7Y93VP64K,20714736408,20714736408,http://www.walmart.com/ip/Clinique-Airbrush-Concealer-20-Illuminator/780663795,https://i5.walmartimages.com/asr/dbc2a1ee-2a30-409c-ba88-22907cb93d4e.3ef5d430aa778839a7d0bb7aba88cda1.jpeg,Premium Concealer,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Concealer""]",Clinique,06-06-24,12-31-49,05-04-17,12-18-24,0,,Y,https://www.ebay.com/itm/285765124436,59.95,4.95,09-09-24,Competitive price (by Success Hub),39.95,52.07,Min. Allowed Seller Price Reached
773602682690,2514188008,MAC Hyper Real Fresh Canvas Cleansing Oil 30ml/1oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",15.0,USD,12.0,,16,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,2LL619VA7ZZG,773602682690,773602682690,http://www.walmart.com/ip/MAC-Hyper-Real-Fresh-Canvas-Cleansing-Oil-30ml-1oz/2514188008,https://i5.walmartimages.com/asr/cac22470-945d-4941-9afb-5ed6c150ead5.02fbce1f2c5056b3b1c48ee16bcde5d2.jpeg,UNNAV,"[""UNNAV""]",M.A.C,10-29-24,12-31-49,07-07-23,07-12-24,1,1.0,Y,https://www.amazon.com/dp/B0CLM8PZFM?psc=1&th=1&vs=1,9.99,0.0,12-16-24,,,,
KATZYOUTHEORYWOMENMACA120,149212885,Youtheory Women's Maca Root 120 Veg Caps,ACTIVE,PUBLISHED,,Medicine & Supplements,22.0,USD,18.89,0.0,28.68,2038318,NETWORK_GEO,0.4,"""LB""",,Seller Fulfilled,,3X167Z34GMOG,853244003876,853244003876,http://www.walmart.com/ip/Youtheory-Women-s-Maca-Root-120-Veg-Caps/149212885,https://i5.walmartimages.com/asr/db9b14c8-cd42-47b2-8218-0765c1a87725.51f3f2c6f31ae40d6dc8a29224d23de1.jpeg,Dietary supplements,"[""Home Page"",""Health and Medicine"",""Vitamins and Supplements"",""Dietary supplements""]",Youtheory,06-10-24,12-30-49,09-08-16,12-18-24,107,4.3,Y,https://www.target.com/p/product/-/A-90313013,19.99,0.0,12-15-24,,,,
20714125349,706322481,"Clinique Quickliner Eye Liner Pencil, Dark Chocolate 0.01 oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",17.5,USD,13.95,0.0,20.26,2048134,NETWORK_GEO,0.2,"""LB""",,Seller Fulfilled,,542NAR7DNV2B,20714125349,20714125349,http://www.walmart.com/ip/Clinique-Quickliner-Eye-Liner-Pencil-Dark-Chocolate-0-01-oz/706322481,https://i5.walmartimages.com/asr/7e49c1d3-d66f-4eca-85ee-b56996f380b8.357f2790b0cb83b7bf1acbb361d27314.jpeg,Premium Eye Makeup,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Eye Makeup""]",Clinique,02-10-24,12-31-49,06-04-17,11-12-24,1723,4.4,Y,https://www.amazon.com/dp/B0016PZVZM?psc=1&th=1&vs=1,22.95,0.0,12-16-24,,,,
22548430088,518680441,Lab Series Lab Series Daily Rescue Hydrating Emulsion 50ml/1.7oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",36.0,USD,28.0,0.0,93.68,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,1EUPVJ8FPR2D,22548430088,22548430088,http://www.walmart.com/ip/Lab-Series-Lab-Series-Daily-Rescue-Hydrating-Emulsion-50ml-1-7oz/518680441,https://i5.walmartimages.com/asr/43505106-84ed-43dd-8152-72401387d3b2.bef6b2ddc681c48df41775a3c2dd8b95.jpeg,Prep Your Skin for the Gym,"[""Home Page"",""Health and Medicine"",""Sports Medicine & Injury Recovery Solution"",""Optimize Performance"",""Look Good, Feel Good"",""Prep Your Skin for the Gym""]",Lab Series,07-31-24,12-31-49,06-01-22,12-16-24,0,,Y,https://www.amazon.com/Lab-Daily-Rescue-Hydrating-Emulsion/dp/B09FVLZQLM,21.0,4.62,08-07-24,,,,
65198600954,5597100375,"Too Faced, Palette Eyeshadow, Pinker Times Ahead",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",27.49,USD,27.5,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,45WBLFTQWPT1,200001154348,200001154348,http://www.walmart.com/ip/Too-Faced-Palette-Eyeshadow-Pinker-Times-Ahead/5597100375,https://i5.walmartimages.com/asr/2c9a48ec-9108-4a38-9502-9b7e352acab0.1be2c85270e5c3286a7247f599a4a0b0.jpeg,Face Makeup Palette,"[""Home Page"",""Beauty"",""Makeup"",""Makeup Sets"",""Makeup Palettes"",""Face Makeup Palette""]",Too Faced,11-06-24,12-31-49,09-04-24,10-12-24,0,,Y,https://www.amazon.com/dp/B0BWS8XJCD?psc=1&th=1&vs=1,16.99,0.0,05-17-24,,,,
20714979133,320587330,"Clinique Lash Power by Clinique, .21 oz Mascara - 04 Dark Chocolate",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",15.4,USD,14.25,0.0,43.38,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,5C25XUTSCK48,20714979133,20714979133,http://www.walmart.com/ip/Clinique-Lash-Power-by-Clinique-21-oz-Mascara-04-Dark-Chocolate/320587330,https://i5.walmartimages.com/asr/aa563b98-eaaa-4b2c-ad68-8defbb09d694_1.3af21b002c77ebcf34d4252f8d4de3b6.jpeg,All Mascara,"[""Home Page"",""Beauty"",""Makeup"",""Eye Makeup"",""Mascara"",""All Mascara""]",Clinique,10-10-24,12-31-49,06-18-19,11-12-24,3,5.0,Y,https://www.amazon.com/dp/B07H13WDYL?psc=1&th=1&vs=1,26.0,0.0,12-16-24,,,,
3348901550666,14716414020,Christian Dior Dior Addict Lip Glow Reviving Balm - #007 Raspberry --3.2G/0.11Oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",63.0,USD,63.0,0.0,,2049930,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,73YY5E2Q65D0,731400730388,731400730388,http://www.walmart.com/ip/Christian-Dior-Dior-Addict-Lip-Glow-Reviving-Balm-007-Raspberry-3-2G-0-11Oz/14716414020,https://i5.walmartimages.com/asr/98daa375-3db2-4629-8fe4-aecf014c6060.e13d44e09d94c53336e02f3b0a3516e1.jpeg,Untinted Lip Balm,"[""Home Page"",""Beauty"",""Skin Care"",""Lip Balms & Conditioners"",""Untinted Lip Balm""]",Dior,12-16-24,12-31-49,12-13-24,12-16-24,0,,Y,,,,,,,,
651986504275,1367472063,Too Faced Melted Matte Liquid Lipstick My Type 0.23 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",16.5,USD,15.98,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,745XPBZQOVHG,651986504275,651986504275,http://www.walmart.com/ip/Too-Faced-Melted-Matte-Liquid-Lipstick-My-Type-0-23-oz/1367472063,https://i5.walmartimages.com/asr/4a3e89e4-8d98-4c0f-870b-c8cd381a7b73.f8bdb76a326df4bfb742b25eda5e35f7.jpeg,Lipstick,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lipstick""]",Too Faced,08-20-24,12-31-49,07-20-22,12-18-24,0,,Y,https://www.amazon.com/dp/B0CTMY7YPC?psc=1&th=1&vs=1,14.32,0.0,05-17-24,Competitive price (by Success Hub),16.5,27.52,Min. Allowed Seller Price Reached
651986504466,924094919,Too Faced Lip Injection Power Plumping Lip Gloss,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",19.0,USD,22.49,0.0,19,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,43MAHM0OVH90,651986504466,651986504466,http://www.walmart.com/ip/Too-Faced-Lip-Injection-Power-Plumping-Lip-Gloss/924094919,https://i5.walmartimages.com/asr/a82372f8-f72a-4c63-b01e-bdac5b618b63.fd025c2997732a7c0d382318c19a7c51.jpeg,All Lip Gloss,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lip Gloss"",""All Lip Gloss""]",Too Faced,08-22-24,12-31-49,07-01-22,11-21-24,0,,Y,https://www.amazon.com/dp/B08K4253S9?psc=1&th=1&vs=1,26.0,0.0,12-15-24,,,,
715450161514,14060010855,"INCELLDERM Collagen 100 Melting Sheet 2.5g 5ea, Korean Moisturizing Skincare, Hydrating Face Masks",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",60.0,USD,39.5,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,4LQCD29H7VUC,715450161514,715450161514,http://www.walmart.com/ip/INCELLDERM-Collagen-100-Melting-Sheet-2-5g-5ea-Korean-Moisturizing-Skincare-Hydrating-Face-Masks/14060010855,https://i5.walmartimages.com/asr/852c22c9-046a-4645-b367-070988689158.8a4313415235762796f1d9052d017d75.jpeg,Skin Care Products for Dry Skin,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Concern"",""Skin Care Products for Dry Skin""]",INCELLDERM,11-11-24,12-31-49,11-11-24,10-12-24,0,,Y,https://www.amazon.com/dp/B0CRY6HY3N?psc=1&th=1&vs=1,60.0,0.0,09-12-24,,,,
716170184197,743645786,"Bobbi Brown Skin Long-Wear Weightless Foundation SPF 15, Natural Tan",ACTIVE,PUBLISHED,,Other,29.0,USD,37.99,0.0,51.99,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,3P6GPBRFGRLX,716170184197,716170184197,http://www.walmart.com/ip/Bobbi-Brown-Skin-Long-Wear-Weightless-Foundation-SPF-15-Natural-Tan/743645786,https://i5.walmartimages.com/asr/ef6f7290-0430-46c8-b5c9-7bacb0d82167.8e7917c57abb6abfdf56494a3bb21674.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Bobbi Brown,09-27-24,12-31-49,06-30-19,12-17-24,405,4.2,Y,https://www.amazon.com/dp/B078QH4ZCX?psc=1&th=1&vs=1,37.99,0.0,12-16-24,,,,
769915233278,5161673172,2-Pack The Ordinary Multi-Peptide Lash and Brow Serum Duo NEW,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",26.0,USD,30,,,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,77IZ2ON7VE5L,769915233278,769915233278,http://www.walmart.com/ip/2-Pack-The-Ordinary-Multi-Peptide-Lash-and-Brow-Serum-Duo-NEW/5161673172,https://i5.walmartimages.com/asr/401394ef-d992-4649-a336-30cca96cda20.dd2b2228bba490c540221625827e4bf1.jpeg,Eyebrow Enhancer,"[""Home Page"",""Beauty"",""Makeup"",""Eye Makeup"",""Eyebrow Makeup"",""Eyebrow Enhancer""]",The Ordinary,10-23-24,12-31-49,10-31-23,12-16-24,2,5.0,Y,https://www.amazon.com/dp/B0CHZ7HR22?psc=1&th=1&vs=1,24.99,0.0,05-10-24,,,,
887167461093,267493011,Estee Lauder Double Wear Radiant Concealer - 3W - Medium (Warm) .34 oz / 10 Ml for Women by Estee Lauder,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",22.85,USD,20.95,0.0,50,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,1LQR60CHUBQ9,887167461093,887167461093,http://www.walmart.com/ip/Estee-Lauder-Double-Wear-Radiant-Concealer-3W-Medium-Warm-34-oz-10-Ml-for-Women-by-Estee-Lauder/267493011,https://i5.walmartimages.com/asr/d2930ba6-e74b-4d5e-a5ed-b0207a73ee08.4b367277ff980202f4b77a4fa2190162.jpeg,Cream Concealer,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Concealer"",""Cream Concealer""]",Estee Lauder,09-24-24,12-31-49,08-06-20,12-16-24,0,,Y,https://www.amazon.com/dp/B07VT562LN?psc=1&th=1&vs=1,8.23,0.0,09-22-24,,,,
